user_id,text,serial_dummy,favorite_count,retweet_count,days_existed,verified,followers_count,friends_count,statuses_count,n_tweeted,usage
x887586345874575360,Exited for Laxman - Urmila Milan🤧❤️❤️❤️😭 #Ramayan #रामायण,0,4,0,1732,0,1077,254,69708,3,testing
x887586345874575360,For us definition of festival had changed now some actually realise true meaning of diwali and remember ramji on that day ! How many of us show devotion to light Diya? We are busy lighting Chinese lights and bursting crackers 😟! #Ramayan #RamayanOnDDNational  #रामायण,0,8,3,1732,0,1076,253,69848,2,training
x1228769165881659392,"*Takes first class of neuro*
Huma mam-Completed neuroanatomy in 15 mins!
*Le batchmates 
#रामायण https://t.co/UMSdBsXgYw",0,2,0,791,0,2,36,5,2,testing
x74119966,"The trijata character was played by a lady named Smt. Vibhuti Dave, from Surat. #Trijata #रामायण",0,3,0,4597,0,139,235,1993,2,training
x74119966,"The trijata character was played by a lady named Smt. Vibhuti Dave, from Surat. #Trijata #रामायण",0,4,0,4597,0,139,235,1996,2,training
x1160538750000259074,"Open it ❤
https://t.co/SfllGVjFaS
#freelancers #Fiverr #fiverrgigs #behance 
#रामायण #coronavirusinpakistan #2ரூவா_கைக்கூலி_சங்கிஸ் #IsupprtBabitaPhogat #IsupprtBabitaPhogat #Sopore #RamayanOnDDNational #_جده",0,2,0,979,0,518,424,1106,2,testing
x1160538750000259074,"Open it ❤
https://t.co/BQ3bz3wFoy
#Fiverr #freelancers #freelancing #behance
#COVID #रामायण #coronavirusinpakistan #AjazKhanArrested #IsupprtBabitaPhogat #BANGBANGCON #merakediyormusun #askingforafriend #방방곡곡방방콘",0,2,0,979,0,518,424,1106,2,training
x1160538750000259074,"Open it ❤
https://t.co/SfllGVjFaS
#freelancers #Fiverr #fiverrgigs #behance 
#रामायण #coronavirusinpakistan #2ரூவா_கைக்கூலி_சங்கிஸ் #IsupprtBabitaPhogat #IsupprtBabitaPhogat #Sopore #RamayanOnDDNational #_جده",0,5,0,979,0,585,486,1209,2,testing
x1160538750000259074,"Open it ❤
https://t.co/BQ3bz3wFoy
#Fiverr #freelancers #freelancing #behance
#COVID #रामायण #coronavirusinpakistan #AjazKhanArrested #IsupprtBabitaPhogat #BANGBANGCON #merakediyormusun #askingforafriend #방방곡곡방방콘",0,4,0,979,0,585,486,1209,2,training
x458150331,"Hopefully, through #Ramayan ppl have seen today diwali is a festival of lights, diyas, candles &amp; enjoyment with ur near &amp; dear ones.. toh chutiyo ki tarah patake jalane band kro.
#रामायण 
#RamayanOnDDNational 
#COVID 
#IndiaCheckmatesChina 
#AjazKhanArrested 
#IndiaFightsCorona",0,1,0,3751,0,19,196,436,3,training
x458150331,"Hopefully, through #Ramayan ppl have seen today diwali is a festival of lights, diyas, candles &amp; enjoyment with ur near &amp; dear ones.. toh chutiyo ki tarah patake jalane band kro.
#रामायण 
#RamayanOnDDNational 
#COVID 
#IndiaCheckmatesChina 
#AjazKhanArrested 
#IndiaFightsCorona",0,1,0,3751,0,19,196,436,3,training
x458150331,"Hopefully, through #Ramayan ppl have seen today diwali is a festival of lights, diyas, candles &amp; enjoyment with ur near &amp; dear ones.. toh chutiyo ki tarah patake jalane band kro.
#रामायण 
#RamayanOnDDNational 
#COVID 
#IndiaCheckmatesChina 
#AjazKhanArrested 
#IndiaFightsCorona",0,1,0,3751,0,19,196,440,3,training
x1954401966,#Covid_19 #रामायण #Whistle #DelhiRains #lockdown #StayatHome just to lighten mood.. https://t.co/6EQ6ZfG76A,0,2,1,3109,0,57,376,2264,2,training
x1954401966,#Covid_19 #रामायण #Whistle #DelhiRains #lockdown #StayatHome just to lighten mood.. https://t.co/6EQ6ZfG76A,0,3,1,3109,0,58,384,2273,2,training
x4515865912,That sandcastles you live in is a scam @SheikhUlWazaif #रामायण,0,0,0,2312,0,31,68,730,2,training
x4515865912,That sandcastles you live in is a scam @SheikhUlWazaif #रामायण,0,0,0,2312,0,31,68,731,2,training
x1210412945680863234,"Why again?
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस #शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस",1,2,0,841,0,9,41,727,2,training
x1210412945680863234,"Why again?
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस #शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस",1,2,0,841,0,9,42,747,2,training
x1251558980763222017,"Highest jobless in US since #stagflation , this shows global worst #recession2020 of this century is on its way. 
#thegreatlockdown

Will impact on India too. 
Please be optimistic as its safe in India and support the nation.
#रामायण #Lockdown2 #HomeQuarantine 
#IndiaFightsCorona https://t.co/8ZdJezID4C",0,0,0,728,0,2,160,16,3,training
x1251558980763222017,"Highest jobless in US since #stagflation , this shows global worst #recession2020 of this century is on its way. 
#thegreatlockdown

Will impact on India too. 
Please be optimistic as its safe in India and support the nation.
#रामायण #Lockdown2 #HomeQuarantine 
#IndiaFightsCorona https://t.co/8ZdJezID4C",0,0,0,728,0,2,160,19,3,training
x1251558980763222017,"Highest jobless in US since #stagflation , this shows global worst #recession2020 of this century is on its way. 
#thegreatlockdown

Will impact on India too. 
Please be optimistic as its safe in India and support the nation.
#रामायण #Lockdown2 #HomeQuarantine 
#IndiaFightsCorona https://t.co/8ZdJezID4C",0,0,0,728,0,3,163,23,3,training
x857107437253521408,"Effects of lockdown!!
#Covid_19 #रामायण #KSBKBT_2_0
@ektarkapoor #TVSeries
#Lockdown2 #Lockdownextention https://t.co/NwswzopIIc",1,1,0,1816,0,64,913,2862,2,training
x857107437253521408,"Effects of lockdown!!
#Covid_19 #रामायण #KSBKBT_2_0
@ektarkapoor #TVSeries
#Lockdown2 #Lockdownextention https://t.co/NwswzopIIc",1,1,0,1816,0,64,911,2865,2,training
x2261221320,"Swirthzland given thanks to our India and our Indian @PMOIndia
To helping fights against corona on international levels.
#proudtobeIndian #IndiaFightsCorona #swirthzland #रामायण @narendramodi @PMOIndia https://t.co/ORW0K2vHCv",0,0,0,3034,0,20,81,161,3,training
x2261221320,"Swirthzland given thanks to our India and our Indian @PMOIndia
To helping fights against corona on international levels.
#proudtobeIndian #IndiaFightsCorona #swirthzland #रामायण @narendramodi @PMOIndia https://t.co/ORW0K2vHCv",0,0,0,3034,0,20,81,161,3,training
x2261221320,"Swirthzland given thanks to our India and our Indian @PMOIndia
To helping fights against corona on international levels.
#proudtobeIndian #IndiaFightsCorona #swirthzland #रामायण @narendramodi @PMOIndia https://t.co/ORW0K2vHCv",0,0,0,3034,0,20,82,162,3,training
x757853080415109125,"Somewhere in #Africa... #effect of #Lockdown21 

#COVID #रामायण #IsupprtBabitaPhogat #CoronavirusOutbreakindia https://t.co/L9x3Ar2rNx",0,0,0,2090,0,366,144,12321,2,training
x757853080415109125,"Somewhere in #Africa... #effect of #Lockdown21 

#COVID #रामायण #IsupprtBabitaPhogat #CoronavirusOutbreakindia https://t.co/L9x3Ar2rNx",0,0,0,2090,0,366,143,12341,2,training
x1200124758672592896,"What is this ?

#शर्म_करो_उन्नाव_पुलिस",0,23,26,870,0,1465,1605,3218,3,testing
x3185957636,"It's A request to @DDNational @swm_info that please dont cut the scenes.. We want to watch full #Ramayan ... Dont play with our emotions..
#RamayanOnDDNational 
Apart from that @LahriSunil sir you nailed it! Missed your scene with Urmila 😔
#रामायण जय श्रीराम https://t.co/dZDkQOK7qx",0,6,1,2538,0,166,92,7361,2,training
x3185957636,"It's A request to @DDNational @swm_info that please dont cut the scenes.. We want to watch full #Ramayan ... Dont play with our emotions..
#RamayanOnDDNational 
Apart from that @LahriSunil sir you nailed it! Missed your scene with Urmila 😔
#रामायण जय श्रीराम https://t.co/dZDkQOK7qx",0,6,1,2538,0,169,95,7442,2,training
x2477074915,@DDNational #रामायण #RamayanOnDDNational I want to express my special respect to #Raavan Shri Aravind Trivediji for enacting the character in such a awe inspiring way. The requirement of character was aptly portrayed by  him. Cannot imagine anyone else in that class 🙏🏻#Ramayan,0,1,0,2904,0,32,594,1366,2,training
x2477074915,@DDNational #रामायण #RamayanOnDDNational I want to express my special respect to #Raavan Shri Aravind Trivediji for enacting the character in such a awe inspiring way. The requirement of character was aptly portrayed by  him. Cannot imagine anyone else in that class 🙏🏻#Ramayan,0,1,0,2904,0,33,601,1367,2,training
x730972599618920448,Exited for Laxman - Urmila Milan🤧❤️❤️❤️😭 #Ramayan #रामायण,0,4,0,2164,0,1782,1714,10510,3,testing
x730972599618920448,So Much To Learn... Every Episode Of  #रामायण is Full Of Inspirational &amp; Motivational Events..... Thank You @DDNational 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0,5,0,2164,0,1782,1714,10510,2,training
x730972599618920448,Exited for Laxman - Urmila Milan🤧❤️❤️❤️😭 #Ramayan #रामायण,0,4,0,2164,0,1779,1714,10519,3,testing
x437364326,"😖😖
Thankyou @Airtel_Presence for this uninterrupted and blazing high speed 4G internet. Only because of you I could watch #Ramayana 

#रामायण  #RamayanOnDDNational https://t.co/jFOzDYcJYI",0,3,2,3775,0,31,284,865,2,training
x437364326,"😖😖
Thankyou @Airtel_Presence for this uninterrupted and blazing high speed 4G internet. Only because of you I could watch #Ramayana 

#रामायण  #RamayanOnDDNational https://t.co/jFOzDYcJYI",0,3,2,3775,0,31,288,867,2,training
x1625501221,"obstacles will be there, to accomplish the given task. example #Hanumanji killed crocodile which turn into an angel and say that is not saint he is devil.

---
#रामायण श्री राम
#RamayanOnDDNational #Ramayan @DDNational #Ramayana #uanoop #RT https://t.co/nOoePPk7A3",0,29,2,3185,0,5132,5559,218121,1,training
x1149717534955864065,"#IndiaFightsCorona
At the workplace, people must be seated at least 6 feet away from each other and not more than 2-4 people are to be allowed in elevators.",0,0,0,1009,0,204,159,9424,4,training
x1149717534955864065,"#IndiaFightsCorona
Private Vehicle movement will be allowed only for emergency services, including medical and veterinary care, and for procuring essential commodities.",0,0,0,1009,0,204,159,9424,7,testing
x1149717534955864065,"#IndiaFightsCorona
To mitigate hardship to the public, select activities have been permitted by the Govt for the second phase of the lockdown.",0,0,0,1009,0,204,159,9424,4,training
x1149717534955864065,"#IndiaFightsCorona
Additional activities permitted from April 20 will be implemented in a phased manner only after monitoring the conditions in states. States and Union Territories have been directed not to dilute any instructions.",0,0,0,1009,0,204,159,9424,9,testing
x1149717534955864065,"#IndiaFightsCorona
No directives issued by the Govt are to be diluted until the end of the lockdown. Wearing face cover is compulsory in all public places. Spitting in public places is punishable with a fine.",0,0,0,1009,0,204,159,9424,6,training
x1149717534955864065,"#IndiaFightsCorona
Given the scale of the challenge, India's response to COVID-19 has been backed by coordinated action plans.  India’s proactive plans hold lessons for the other countries too.",0,0,0,1009,0,204,159,9424,14,testing
x1149717534955864065,"#IndiaFightsCorona
To ease daily living, services provided by self-employed electricians, IT repairs, plumbers, motor mechanics, carpenters to be allowed from April 20.",0,0,0,1009,0,204,159,9424,6,testing
x202155193,"#attitude matters, #respect  भरत  for  #राम #रामायण #रामायणचर्चा  #Ramayan #Ramayana",0,3,0,4203,0,63,29,1973,2,training
x202155193,"#attitude matters, #respect  भरत  for  #राम #रामायण #रामायणचर्चा  #Ramayan #Ramayana",0,3,0,4203,0,63,34,2001,2,training
x1532252414,@BBCHindi How dare you to write India administered Kashmir? It is India and Indian Territory..,0,0,0,3223,0,23,171,515,1,testing
x842774399061254144,"HappY #Deepawali 🌟💥💫

#Ramayan 
#Ramayana 
#रामायण",0,4,1,1856,0,510,1233,8075,2,training
x842774399061254144,"HappY #Deepawali 🌟💥💫

#Ramayan 
#Ramayana 
#रामायण",0,4,1,1856,0,517,1228,8125,2,training
x1228195230454710274,"Western countries says that Plane was invented in 20 century.
But we know that Plane was invented in 10000 BC.
#Ramayan
#Ramayana 
#RamayanOnDDNational 
#रामायण 
#जय_श्रीराम",1,4,1,792,0,13,11,608,2,training
x1228195230454710274,"Ravan was a man of Knowledge.
Knowledge means Ravan.
Ravan means Knowledge.
He knew everything that's why he wanted to die by Lord Ram hands because he knew if he die by Lord Ram hands he and his family will get Salvation.
That's why he did this.
#रामायण
#रावण 
#Ramayana",1,2,0,792,0,13,11,608,1,training
x1228195230454710274,"Western countries says that Plane was invented in 20 century.
But we know that Plane was invented in 10000 BC.
#Ramayan
#Ramayana 
#RamayanOnDDNational 
#रामायण 
#जय_श्रीराम",1,4,1,792,0,17,12,668,2,training
x203504115,"""राम आवे अवध की और सजनी""
This one another masterpiece created and sung by Ravindra Jain along with his Team. It makes you feel your own presence in Ayodhya in Treta Yug ♥️.

#Ramayan #Ramayana
#RamayanOnDDNational #रामायण https://t.co/PVzxNqSPDh",0,14,4,4200,0,351,206,5809,2,training
x203504115,"""राम आवे अवध की और सजनी""
This one another masterpiece created and sung by Ravindra Jain along with his Team. It makes you feel your own presence in Ayodhya in Treta Yug ♥️.

#Ramayan #Ramayana
#RamayanOnDDNational #रामायण https://t.co/PVzxNqSPDh",0,14,4,4200,0,350,204,5816,2,training
x1135011806370357249,"#रामायण #Ramayan #Ravan
Lets enjoy Ram Ravan friendship after big battle😀😀

Yeh Dosti hum nahi todenge🤗🤗 https://t.co/NHANQKMxp0",0,13,3,1049,0,433,40,867,2,training
x1135011806370357249,"#रामायण #Ramayan #Ravan
Lets enjoy Ram Ravan friendship after big battle😀😀

Yeh Dosti hum nahi todenge🤗🤗 https://t.co/NHANQKMxp0",0,17,3,1049,0,439,41,883,2,training
x184297129,"If the traitors were caught with such promptness, there would be as much improvement in the country as the people who talk in the interest of the country are arrested.
#शर्म_करो_उन्नाव_पुलिस",0,102,67,4248,0,472,272,3905,3,testing
x1221671826390044674,"It's not done yet 
@unnaopolice

#शर्म_करो_उन्नाव_पुलिस",0,8,8,810,0,4098,475,12289,3,training
x860484011877171201,Leftists-Liberals after getting to know the truth about Agni Pariksha and seeing themselves exposed 😂😂😂 #Ramayan #रामायण #Mythbuster https://t.co/39hYlKZASi,0,2,0,1807,0,188,419,4991,2,training
x860484011877171201,Leftists-Liberals after getting to know the truth about Agni Pariksha and seeing themselves exposed 😂😂😂 #Ramayan #रामायण #Mythbuster https://t.co/39hYlKZASi,0,2,0,1807,0,185,417,5014,2,training
x1214163108572233728,"Raja Farooq Haider, the prime minister of Pakistan-administered Kashmir, also know as Azad Jammu and Kashmir, posted videos on Twitter of damage to civilian property.
#PakArmySavingCiviliansAtLOC",0,2,6,831,0,941,823,19354,2,training
x1214163108572233728,"Pakistan has cautioned the international community several times that India may stage some kind of ‘false flag’ operation to divert attention from the current unrest in Indian Occupied Jammu and Kashmir (IOJ&amp;K).
#PakArmySavingCiviliansAtLOC",0,1,4,831,0,941,823,19354,4,testing
x1214163108572233728,"Some Kashmiri groups in Jammu and Kashmir have been fighting against Indian rule for independence, or unification with neighboring Pakistan.
#PakArmySavingCiviliansAtLOC",0,1,5,831,0,941,823,19354,2,training
x1214163108572233728,"Pakistan Army responded effectively targeting Indian posts which initiated fire, inflicted heavy losses on enemy in terms of men and material, reads the statement by ISPR.
#PakArmySavingCiviliansAtLOC",0,3,8,831,0,955,835,20043,2,training
x1214163108572233728,"Some Kashmiri groups in Jammu and Kashmir have been fighting against Indian rule for independence, or unification with neighboring Pakistan.
#PakArmySavingCiviliansAtLOC",0,1,7,831,0,955,835,20043,2,training
x1214163108572233728,"Raja Farooq Haider, the prime minister of Pakistan-administered Kashmir, also know as Azad Jammu and Kashmir, posted videos on Twitter of damage to civilian property.
#PakArmySavingCiviliansAtLOC",0,4,14,831,0,955,835,20043,2,training
x1214163108572233728,"Pakistan has cautioned the international community several times that India may stage some kind of ‘false flag’ operation to divert attention from the current unrest in Indian Occupied Jammu and Kashmir (IOJ&amp;K).
#PakArmySavingCiviliansAtLOC",0,1,6,831,0,955,835,20043,4,testing
x964389261364510722,"@GautamGambhir @SAfridiOfficial Irfan Pathan was Man of the match in 2007 T20 WC Final

Shahid Afridi was Man of the tournament in 2007 T20 WC

Shahid Afridi was leading wicket taker in 2011 WC along with Zaheer Khan 

Modi ji just tell me why only hindus?

RT coz nobody will tell you this",0,1692,285,1520,0,18704,318,11977,2,training
x923830402321498112,"Created by me -@ShubhamBangade1 (shubham Bangade)
@arungovil12 
#Ramayana #रामायण https://t.co/ukR9ajgxFz",0,2,0,1632,0,39,349,148,1,training
x820533469042200576,"#रामायण #merakediyormusun 
Characteristics of a true Sadhguru.
Must watch sadhna 7:30 to 8:30pm
@WHO @rashtrapatibhvn https://t.co/NJK6Vpvs30",0,2,2,1917,0,2856,841,5231,1,testing
x1246270746436886528,"@narendramodi Great modi ji
#IndiaFightsCoronavirus 
#AaoPadheAkhandGyan #AkhandGyanOfficial #GharPeBaithoChallenge and #IndiaFightsCorona",1,1,0,742,0,2,40,278,2,training
x1246270746436886528,"@narendramodi Great modi ji
#IndiaFightsCoronavirus 
#AaoPadheAkhandGyan #AkhandGyanOfficial #GharPeBaithoChallenge and #IndiaFightsCorona",1,1,0,742,0,2,40,278,2,training
x1249814504172634114,"#रामायण #Ramayan
Everytime someone having trouble in yudh.

Le Vibhishan https://t.co/TlG5vhmi8x",0,2,0,733,0,0,39,18,1,testing
x938658666089037830,"“Who is better? PM @narendramodi or CM @ashokgehlot51?”

Rajendra Singh Bidhuri, Congress MLA from Begun #Rajasthan asks the crowd while distributing ration.

When an elderly woman chooses PM Modi, he gets enraged: 

“Go light diyas &amp; leave the ration behind!”

#IndiaFightsCorona https://t.co/YqdmA8iBpP",0,197,136,1591,0,39964,9,6631,2,training
x938658666089037830,"“Who is better? PM @narendramodi or CM @ashokgehlot51?”

Rajendra Singh Bidhuri, Congress MLA from Begun #Rajasthan asks the crowd while distributing ration.

When an elderly woman chooses PM Modi, he gets enraged: 

“Go light diyas &amp; leave the ration behind!”

#IndiaFightsCorona https://t.co/YqdmA8iBpP",0,197,137,1591,0,39968,9,6633,2,training
x1092883761685876736,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,0,0,1166,0,936,1963,3195,45,testing
x362464439,"If @AjazkhanActor @aroybot
has the freedom to abuse our PM Modi ji and defame Hindus &amp; India then @BabitaPhogat @KillBillBride also have the freedom to say Truth &amp; express their views to protect #Hindus &amp; save #India 🇮🇳💪
#ISupportBabitaPhogat
#ArrestAjazkhan
#Arrestarundhatiroy https://t.co/c4eBx089oG",0,0,0,3886,0,92,147,1747,2,training
x362464439,"If @AjazkhanActor @aroybot
has the freedom to abuse our PM Modi ji and defame Hindus &amp; India then @BabitaPhogat @KillBillBride also have the freedom to say Truth &amp; express their views to protect #Hindus &amp; save #India 🇮🇳💪
#ISupportBabitaPhogat
#ArrestAjazkhan
#Arrestarundhatiroy https://t.co/c4eBx089oG",0,2,1,3886,0,92,148,1757,2,training
x585854030,"Rated रामायण as the best tv show based on true story.. 💓

Go through the below link to Rate 10 out of 10 😊
#Ramayan #रामायण
Ramayan (1987) - https://t.co/Mb4MW0PKc7",0,0,0,3618,0,355,307,3325,1,testing
x1115907135018340355,"Proud moment for India

This is how Switzerland thanks India
😍😍😍😍

#Switzerland #India #bharat #IndiaFightsCorona https://t.co/nDdnFTsAvB",0,5,0,1102,0,19,60,300,1,training
x1121043349773979648,#रामायण only person who can save the world from Corona Virus .... https://t.co/p3o5AkuAbA,0,2,1,1088,0,32,236,435,1,training
x92560345,"In these extraordinary/trying times of #COVID19 #CoronaVirus, #रामायण clearly shows us that possessing knowledge &amp; acquiring power is not enough... One has to eliminate the 'egos' within &amp; outside...
CoronaVirus being the modern day #Ravana.....",0,1,0,4525,0,1168,605,18973,1,training
x949159873,"#रामायण No doubt....
It is good way to keep negativity away.",0,0,0,3439,0,4,7,165,1,training
x803521116,So Much To Learn... Every Episode Of  #रामायण is Full Of Inspirational &amp; Motivational Events..... Thank You @DDNational 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0,5,0,3510,0,515,1,1510,2,training
x1046314064216031232,"Medical Bulletin-one more male patient suffering from COVID-19 was discharged by AIIMS Raipur from the isolation ward on Saturday. He was found negative in two consecutive tests.
#COVID2019india 
#IndiaFightsCorona 
#saarcfightscorona",0,2,0,1294,0,209,1962,5007,3,training
x1110989626452279296,"No one 
You on 3rd of May during modi ji speech https://t.co/iiAqUUwxio",0,3,1,1116,0,235,231,981,1,testing
x4038064607,"#IndiaUnitedAgainstCorona
From Arunachal Pradesh in the northeast to Kachchh at the other end, from Kashmir to Kanyakumari, Indians have united for a common cause of tackling COVID-19 at this critical juncture.
via NaMo App",0,0,0,2365,0,13763,7093,10124,51,testing
x1451089590,"@narendramodi @PMOIndia @Frontalfire @drapr007 Pakistan has adopted new strategy from the previous one of ""bleed India from thousand cuts"" and that is to ""destroy India from Within"". Its sleeper cells are now tasked with creating internal unrest through 3 pronged strategy 1/n",0,0,0,3250,0,59,190,1881,1,training
x776664194879934468,"What is happening? Again How can the #unnaopolice arrest #anujbajpai ,

Is our system so weak that someone can send us to jail by making fake I'd name it? 

#शर्म_करो_उन्नाव_पुलिस

 @shalabhmani @Real_Netan @shuklapinkii @AjayPandey__ @Ashishtiwari478 @PrayagrajWale",0,0,1,2038,0,401,671,1733,3,testing
x1230235345116991489,"What is this ?
@Brand_Atul
#शर्म_करो_उन्नाव_पुलिस",0,37,16,787,0,10441,394,4885,2,training
x1206141169874268160,"Rt if u agree 🔄
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस #शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस",1,5,4,853,0,3896,1236,5813,6,training
x1206141169874268160,"Rt if u agree 🔄
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस #शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस",1,5,4,853,0,3905,1289,6091,6,training
x1105738634286776320,"#IndiaFightsCorona
Given the scale of the challenge, India's response to COVID-19 has been backed by coordinated action plans.  India’s proactive plans hold lessons for the other countries too.
via NaMo App",0,2,0,1130,0,497,402,294,54,testing
x1105738634286776320,"#IndiaFightsCorona
As part of its robust response to the public health crisis, the Modi Govt has been taking swift action right from the beginning, putting in place a comprehensive and robust system of screening, quarantine, and surveillance.
via NaMo App",0,1,0,1130,0,497,402,294,73,testing
x1105738634286776320,"#IndiaFightsCorona
As part of its robust response to the public health crisis, the Modi Govt has been taking swift action right from the beginning, putting in place a comprehensive and robust system of screening, quarantine, and surveillance.
via NaMo App",0,1,0,1130,0,497,402,294,73,testing
x1105738634286776320,"#IndiaFightsCorona
The Modi Govt is ensuring smooth movement of the entire supply chain of essential goods. E-commerce companies continue to operate for essential goods during the lockdown.
via NaMo App",0,3,0,1130,0,516,489,313,5,training
x152973144,"#IndiaFightsCorona
At the workplace, people must be seated at least 6 feet away from each other and not more than 2-4 people are to be allowed in elevators.
via NaMo App",0,0,0,4331,0,3002,2422,8085,27,testing
x1245008373252116487,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,0,746,0,451,574,593,45,testing
x1245008373252116487,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,0,0,746,0,491,639,623,45,testing
x980685491879124992,"What is happening? Again How can the #unnaopolice arrest #anujbajpai ,

Is our system so weak that someone can send us to jail by making fake I'd name it? 

#शर्म_करो_उन्नाव_पुलिस

 @shalabhmani @Real_Netan @shuklapinkii @AjayPandey__ @Ashishtiwari478 @PrayagrajWale",0,2,2,1475,0,1741,4158,7093,3,testing
x980685491879124992,"What is happening? Again How can the #unnaopolice arrest #anujbajpai ,

Is our system so weak that someone can send us to jail by making fake I'd name it? 

#शर्म_करो_उन्नाव_पुलिस

 @shalabhmani @Real_Netan @shuklapinkii @AjayPandey__ @Ashishtiwari478 @PrayagrajWale",0,2,2,1475,0,1738,4153,7149,3,testing
x1163238926535888896,"Ununna's @unnaopolice SP Vikrant's conspiracy victim #Anuj_Bajpayee
@myogiadityanath Maharaj ji is requested
Ensure the safety of #Anuj by transferring SP🙏🏻

#अनुज_बाजपेई_निर्दोष_है 
#अनुज_बाजपेई_को_रिहा_करो 
#शर्म_करो_उन्नाव_पुलिस https://t.co/57STwGWMPu",0,14,7,972,0,3304,3779,4685,2,training
x1163238926535888896,"Ununna's @unnaopolice SP Vikrant's conspiracy victim #Anuj_Bajpayee
@myogiadityanath Maharaj ji is requested
Ensure the safety of #Anuj by transferring SP🙏🏻

#अनुज_बाजपेई_निर्दोष_है 
#अनुज_बाजपेई_को_रिहा_करो 
#शर्म_करो_उन्नाव_पुलिस https://t.co/57STwGWMPu",0,12,6,972,0,3340,3738,4748,2,training
x1237694562862166016,I agree with this trending tweet on twitter . One nation  one rules and regulations for all community. #शर्म_करो_उन्नाव_पुलिस,1,2,1,766,0,4,58,26,2,training
x1237694562862166016,I agree with this trending tweet on twitter . One nation  one rules and regulations for all community. #शर्म_करो_उन्नाव_पुलिस,1,2,1,766,0,4,58,35,2,training
x1860340124,"Thank God... Modi Govt has given heed to @RahulGandhi advise and taken steps to foil China's dirty plans...
https://t.co/VcakKFTvow",0,6,2,3137,0,6706,624,230061,1,training
x876477202199478272,@alnassar_kw These RSS people supported the muslims during floods and during the on going lockdown with food and essentials..RSS is only organising social service for all religion..how many Hindus are there in ISIS controlled country?? Whereas in India there are muslims then in Pakistan.,0,0,0,1763,0,146,277,5426,1,training
x1168417856859467777,"Criminal maulana saad is free and innocent Anuj is in jail 
This is Indian Constitution #शर्म_करो_उन्नाव_पुलिस",1,2,2,957,0,1170,1276,4889,2,training
x1168417856859467777,Shame on unnao police #शर्म_करो_उन्नाव_पुलिस,1,4,1,957,0,1170,1276,4889,2,testing
x1168417856859467777,Shame on unnao police #शर्म_करो_उन्नाव_पुलिस,1,4,1,957,0,1298,1462,5052,2,testing
x1168417856859467777,"Criminal maulana saad is free and innocent Anuj is in jail 
This is Indian Constitution #शर्म_करो_उन्नाव_पुलिस",1,2,2,957,0,1298,1462,5052,2,training
x1203589173728309249,"#IndiaFightsCorona
All agricultural and horticultural activities to remain fully functional, such as farming operations by farmers and farmworkers in the field, agencies engaged in procurement of agriculture products, including MSP operations.
via NaMo App",0,0,0,860,0,338,952,45627,26,testing
